Frame Count,r,x,y,z,theta,,r,x,y,z,dist_cm_xy,dist_cm_z,dist_gc_xy,dist_gc_z,,x_1,y_1,z_1,atom_type_1,angle_1,dist_cm_xy_1,dist_cm_z_1,dist_gc_xy_1,dist_gc_z_1,,x_2,y_2,z_2,atom_type_2,angle_2,dist_cm_xy_2,dist_cm_z_2,dist_gc_xy_2,dist_gc_z_2,,x_3,y_3,z_3,atom_type_3,angle_3,dist_cm_xy_3,dist_cm_z_3,dist_gc_xy_3,dist_gc_z_3
147,3.226,-0.064,1.609,35.647,0.267142913,,3.415065485,0.103055479,1.947324233,33.98455854,1.868899383,-0.245430596,1.78891696,0.996751157,,-3.278,-1.041,33.829,H_,1.35226773,3.439967235,-0.089872051,3.414069719,1.152309701,,2.742,-1.599,34.904,H_,1.091262052,3.239650793,-1.164872051,3.33423837,0.077309701,,-0.549,6.959,33.196,C_R2,0.698062871,6.895855078,0.543127949,6.806462838,1.785309701
147,,,,,,,3.226333074,-0.06359746,1.609461867,35.64666628,1.526961139,-1.907538333,1.441274505,-0.66535658,,2.742,-1.599,34.904,H_,1.469089857,3.239650793,-1.164872051,3.33423837,0.077309701,,-3.435,-1.818,34.572,C_R2,0.979085821,3.902464493,-0.832872051,3.894366364,0.409309701,,1.543,6.087,36.927,C_R2,0.693416975,6.205888426,-3.187872051,6.138547468,-1.945690299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,3.047,-1.435,0.928,35.737,0.480421025,,3.059635316,-0.232575858,1.211924343,33.17402693,1.280731575,0.793880887,1.167672829,2.016790237,,1.205,-2.2,35.07,H_,1.331175689,2.458833585,-1.102092186,2.545728844,0.120817164,,-2.701,-2.856,33.06,C_R2,1.303281548,3.917834318,0.907907814,4.063132848,2.130817164,,-0.668,5.654,31.521,C_R2,0.507135417,5.73859356,2.446907814,5.614819178,3.669817164
148,,,,,,,3.047300829,-1.435143725,0.928042911,35.73715277,1.753715871,-1.76924496,1.744642538,-0.54633561,,1.205,-2.2,35.07,H_,1.397722081,2.458833585,-1.102092186,2.545728844,0.120817164,,-4.014,-2.406,33.553,C_R2,1.070904266,4.680126247,0.414907814,4.809080474,1.637817164,,-1.142,4.679,37.482,H_,0.672966306,4.863739196,-3.514092186,4.751678328,-2.291182836
148,,,,,,,3.01069457,0.413816594,1.47464392,33.40601961,1.566082696,0.5618882,1.419358418,1.78479755,,0.741,5.736,31.425,C_R2,1.542752923,5.822661894,2.542907814,5.681382494,3.765817164,,-0.668,5.654,31.521,C_R2,1.437813537,5.73859356,2.446907814,5.614819178,3.669817164,,1.205,-2.2,35.07,H_,0.161026194,2.458833585,-1.102092186,2.545728844,0.120817164
148,,,,,,,2.986027885,-1.187765935,0.661566126,36.73785322,1.402778495,-2.769945407,1.404506521,-1.547036057,,-3.72,-2.491,37.325,H_,1.214257582,4.474796313,-3.357092186,4.607484379,-2.134182836,,1.205,-2.2,35.07,H_,1.201462997,2.458833585,-1.102092186,2.545728844,0.120817164,,-1.142,4.679,37.482,H_,0.725872075,4.863739196,-3.514092186,4.751678328,-2.291182836
148,,,,,,,2.730079087,0.114698334,1.269064431,36.27263879,1.314628025,-2.304730979,1.177843061,-1.081821629,,3.899,1.18,35.689,H_,1.547724517,4.061839831,-1.721092186,3.955945754,-0.498182836,,1.205,-2.2,35.07,H_,0.987349414,2.458833585,-1.102092186,2.545728844,0.120817164,,-1.142,4.679,37.482,H_,0.606518723,4.863739196,-3.514092186,4.751678328,-2.291182836
148,,,,,,,2.729094674,-1.640305246,1.347727522,31.87809871,2.169736614,2.089809106,2.143001791,3.312718456,,-3.489,5.158,32.223,O_R,1.594879577,6.276727988,1.744907814,6.206563834,2.967817164,,-0.668,5.654,31.521,C_R2,1.181611002,5.73859356,2.446907814,5.614819178,3.669817164,,-2.368,-2.401,32.16,H_,0.365102074,3.360242969,1.807907814,3.504595576,3.030817164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2.193,0.588,0.564,35.283,0.242525235,,2.236299378,0.712215629,0.661744743,35.80231798,1.228620252,-2.111506385,1.229737405,-0.852433651,,-1.091,2.607,37.826,H_,1.409926542,2.964881728,-4.135188406,2.956365592,-2.876115672,,-2.029,2.546,35.545,H_,1.352943081,3.329186339,-1.854188406,3.319495097,-0.595115672,,3.226,-1.391,35.029,H_,0.37872303,3.584011869,-1.338188406,3.593553544,-0.079115672
149,,,,,,,2.231980217,0.902070314,0.96848885,35.39540871,1.581915676,-1.704597115,1.582495769,-0.445524381,,3.226,-1.391,35.029,H_,1.465474827,3.584011869,-1.338188406,3.593553544,-0.079115672,,4.815,1.186,35.715,C_R2,1.217979161,5.16315229,-2.024188406,5.169031056,-0.765115672,,-2.029,2.546,35.545,H_,0.458138666,3.329186339,-1.854188406,3.319495097,-0.595115672
149,,,,,,,2.193270208,0.587865054,0.563833815,35.28296343,1.071616171,-1.592151838,1.072563982,-0.333079104,,1.154,-2.604,34.583,H_,1.565397137,2.732109433,-0.892188406,2.741474986,0.366884328,,3.226,-1.391,35.029,H_,1.196368997,3.584011869,-1.338188406,3.593553544,-0.079115672,,-2.029,2.546,35.545,H_,0.379826519,3.329186339,-1.854188406,3.319495097,-0.595115672
149,,,,,,,2.164600938,0.022224823,0.068113572,36.10193345,0.328060784,-2.411121851,0.327182808,-1.152049117,,-2.029,2.546,35.545,H_,1.431139291,3.329186339,-1.854188406,3.319495097,-0.595115672,,-1.091,2.607,37.826,H_,1.356037752,2.964881728,-4.135188406,2.956365592,-2.876115672,,1.939,-3.138,35.111,C_R2,0.35441561,3.603307956,-1.420188406,3.613067754,-0.161115672
149,,,,,,,2.137962932,1.14577495,0.576229245,36.66100562,1.51977743,-2.970194022,1.523283075,-1.711121288,,4.815,1.186,35.715,C_R2,1.413124296,5.16315229,-2.024188406,5.169031056,-0.765115672,,3.121,-2.435,35.334,C_R2,1.128734462,3.963365018,-1.643188406,3.973459113,-0.384115672,,-1.091,2.607,37.826,H_,0.599733896,2.964881728,-4.135188406,2.956365592,-2.876115672
149,,,,,,,2.131387057,0.550398829,0.099136383,36.61840227,0.770491671,-2.927590676,0.775249667,-1.668517942,,3.121,-2.435,35.334,C_R2,1.480953253,3.963365018,-1.643188406,3.973459113,-0.384115672,,1.939,-3.138,35.111,C_R2,1.462228914,3.603307956,-1.420188406,3.613067754,-0.161115672,,-1.091,2.607,37.826,H_,0.198410486,2.964881728,-4.135188406,2.956365592,-2.876115672
149,,,,,,,1.971885479,-0.607799638,-0.122670775,35.00198414,0.458849669,-1.311172549,0.449961499,-0.052099815,,-2.26,-2.49,33.952,H_,1.504333777,3.104281154,-0.261188406,3.103637436,0.997884328,,1.154,-2.604,34.583,H_,1.036339498,2.732109433,-0.892188406,2.741474986,0.366884328,,-2.029,2.546,35.545,H_,0.600919379,3.329186339,-1.854188406,3.319495097,-0.595115672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1.644,-0.698,-1.166,35.267,0.492938369,,2.031442053,1.365961587,1.664172375,33.04869103,2.701779914,0.563723397,2.794210399,1.807062704,,-0.109,1.656,35.811,H_,1.564032715,2.147275675,-2.198585575,2.213705308,-0.955246269,,-1.602,2.166,33.912,H_,1.172354512,2.96644834,-0.299585575,2.988428067,0.943753731,,4.323,1.169,32.145,H_,0.405205427,4.882843093,1.467414425,4.972570058,2.710753731
150,,,,,,,2.031719862,1.358347429,1.704741524,33.00026922,2.729611804,0.612145202,2.821793981,1.855484509,,1.219,4.197,31.109,H_,1.555857702,4.913548725,2.503414425,4.993302323,3.746753731,,4.323,1.169,32.145,H_,0.793669426,4.882843093,1.467414425,4.972570058,2.710753731,,-1.602,2.166,33.912,H_,0.792065526,2.96644834,-0.299585575,2.988428067,0.943753731
150,,,,,,,1.644143734,-0.697615677,-1.166149375,35.26675056,0.803530715,-1.654336131,0.714263759,-0.410996824,,1.01,-2.973,34.105,H_,1.35020653,2.798336465,-0.492585575,2.780305596,0.750753731,,-1.569,-3.768,35.304,H_,1.280826753,3.530101038,-1.691585575,3.447563634,-0.448246269,,-1.118,2.071,35.993,C_R2,0.51055937,2.69278458,-2.380585575,2.727983463,-1.137246269
150,,,,,,,1.441614805,1.500551813,-0.249159145,35.32159484,1.787321344,-1.709180415,1.868924375,-0.465841109,,4.018,1.507,35.991,C_R2,1.39042027,4.729187516,-2.378585575,4.821318193,-1.135246269,,-0.109,1.656,35.811,H_,0.950525572,2.147275675,-2.198585575,2.213705308,-0.955246269,,3.078,-2.872,34.613,C_R2,0.800646811,4.112625127,-1.000585575,4.138829131,0.242753731
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2.422,-1.087,-0.28,34.838,0.283888465,,2.428576169,-1.012203014,-0.337786765,35.5067938,0.739475976,-1.830546027,0.696874114,-0.661633351,,2.889,0.736,36.327,C_R2,1.501882204,3.39416404,-2.650752228,3.453114881,-1.481839552,,-0.224,3.663,36.153,C_R2,1.048543098,4.131727107,-2.476752228,4.165850671,-1.307839552,,-1.849,-3.717,34.931,H_,0.591167351,3.605873154,-1.254752228,3.554296977,-0.085839552
151,,,,,,,2.427109474,-1.253267848,-0.234429239,34.35151761,0.996756579,-0.675269841,0.956472744,0.493642835,,-1.008,3.839,34.968,C_R2,1.217835443,4.367655133,-1.291752228,4.392273507,-0.122839552,,-5.107,0.519,35.622,C_R2,1.166884516,4.922687294,-1.945752228,4.880065616,-0.776839552,,0.911,-2.803,33.275,H_,0.756872695,2.622919773,0.401247772,2.617153467,1.570160448
151,,,,,,,2.421739939,-1.087047111,-0.279931914,34.83803245,0.824516319,-1.161784682,0.78416211,0.007127994,,-1.849,-3.717,34.931,H_,1.345906244,3.605873154,-1.254752228,3.554296977,-0.085839552,,1.589,-3.287,33.952,C_R2,1.319198458,3.384453057,-0.275752228,3.385367233,0.893160448,,-1.008,3.839,34.968,C_R2,0.476487952,4.367655133,-1.291752228,4.392273507,-0.122839552
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2.518,-0.816,0.549,35.167,0.33282384,,2.517829772,-0.806150846,0.496215743,35.34070485,1.079589823,-1.597070338,1.096378537,-0.399395145,,3.254,1.589,35.674,C_R2,1.1889097,3.848163523,-1.930365492,3.823372106,-0.732690299,,-1.585,4.472,36.514,C_R2,1.152057938,5.012553953,-2.770365492,5.018808007,-1.572690299,,-2.588,-2.522,34.444,H_,0.800625015,3.333713681,-0.700365492,3.355616544,0.497309701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2.326,0.367,0.223,34.803,0.209487999,,2.545466307,0.553908051,-0.43446966,36.93982594,0.522022051,-2.983971897,0.54166391,-1.77845281,,-0.857,3.522,37.556,C_R2,1.170226003,3.914397277,-3.600145953,3.917904282,-2.394626866,,3.861,0.135,38.364,H_,1.162479374,3.830342807,-4.408145953,3.854173423,-3.202626866,,-1.843,-3.447,35.15,C_R2,0.808887277,3.687286287,-1.194145953,3.667760826,0.011373134
153,,,,,,,2.542648427,0.611551366,-0.374151937,36.74149239,0.564884794,-2.785638347,0.586280495,-1.58011926,,-0.857,3.522,37.556,C_R2,1.329358772,3.914397277,-3.600145953,3.917904282,-2.394626866,,4.319,1.111,38.173,C_R2,1.068767273,4.487882901,-4.217145953,4.512524633,-3.011626866,,-1.843,-3.447,35.15,C_R2,0.743466608,3.687286287,-1.194145953,3.667760826,0.011373134
153,,,,,,,2.326067529,0.366635315,0.223345296,34.80288352,0.596895237,-0.84702947,0.616801179,0.358489617,,-1.042,-2.897,34.672,H_,1.363695789,2.832553034,-0.716145953,2.815399977,0.489373134,,3.673,-1.916,33.966,C_R2,1.044950958,3.969788152,-0.010145953,3.98706545,1.195373134,,-0.897,3.351,35.402,H_,0.732945906,3.758220654,-1.446145953,3.761218729,-0.240626866
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2.454,0.128,0.061,35.892,0.324629962,,2.453868388,0.127996575,0.060570581,35.89157302,0.131533806,-1.948407727,0.102868558,-0.674908841,,-2.924,-2.465,34.642,C_R2,1.272277045,3.830404285,-0.698834707,3.879487731,0.574664179,,2.91,-2.995,35.469,C_R2,1.076801144,4.151530999,-1.525834707,4.075679687,-0.252335821,,-0.479,4.032,36.947,C_R2,0.792514465,4.077185903,-3.003834707,4.112863505,-1.730335821
154,,,,,,,1.843986247,-1.97619547,0.922446136,35.07410388,2.205170453,-1.13093859,2.291496861,0.142560296,,-2.428,-1.769,33.97,H_,2.121704222,3.011796617,-0.026834707,3.066095984,1.246664179,,-2.924,-2.465,34.642,C_R2,0.88873042,3.830404285,-0.698834707,3.879487731,0.574664179,,-1.128,4.297,35.747,C_R2,0.131158011,4.461754337,-1.803834707,4.507905469,-0.530335821
154,,,,,,,1.841585231,-2.027817809,0.916296285,35.19564146,2.249456089,-1.252476163,2.335929276,0.021022723,,-4.019,-2.004,35.419,C_R2,1.570184503,4.502399368,-1.475834707,4.566853497,-0.202335821,,-2.924,-2.465,34.642,C_R2,1.369622301,3.830404285,-0.698834707,3.879487731,0.574664179,,-1.128,4.297,35.747,C_R2,0.20178585,4.461754337,-1.803834707,4.507905469,-0.530335821
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2.664,-0.041,0.609,34.209,0.348737753,,2.667792559,-0.077830353,0.531303323,34.47606388,0.566832208,-0.741584419,0.618084346,0.480880148,,3.397,-0.918,34.33,H_,1.145893576,3.321328381,-0.595520537,3.238794529,0.62694403,,-3.313,-2.294,33.683,C_R2,1.029349108,4.238692002,0.051479463,4.308819893,1.27394403,,-0.89,4.729,35.369,C_R2,0.96634997,4.810010559,-1.634520537,4.833006886,-0.41205597
155,,,,,,,2.664009918,-0.041420997,0.608538123,34.20870256,0.617648642,-0.474223093,0.660602471,0.748241473,,-2.86,-1.582,33.015,H_,1.121034868,3.484574206,0.719479463,3.559200756,1.94194403,,3.397,-0.918,34.33,H_,1.080052801,3.321328381,-0.595520537,3.238794529,0.62694403,,-0.89,4.729,35.369,C_R2,0.940504984,4.810010559,-1.634520537,4.833006886,-0.41205597
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2.22,0.042,0.842,33.593,0.293836036,,2.220122494,0.041661923,0.842183693,33.59296457,0.650979716,-0.091608305,0.589386784,1.114804084,,2.447,-1.239,32.641,H_,1.293351872,2.745525505,0.860356268,2.743050485,2.066768657,,-1.1,-2.238,33.111,H_,1.254525072,2.714586169,0.390356268,2.796969165,1.596768657,,-0.597,3.988,34.441,H_,0.59371571,3.858137789,-0.939643732,3.799341494,0.266768657
156,,,,,,,2.078668673,1.202947617,1.449076173,33.79447938,1.667094711,-0.293123114,1.584664734,0.913289275,,3.719,1.646,35.727,H_,1.449855348,3.894366886,-2.225643732,3.825807974,-1.019231343,,2.447,-1.239,32.641,H_,0.924733752,2.745525505,0.860356268,2.743050485,2.066768657,,-0.597,3.988,34.441,H_,0.767003553,3.858137789,-0.939643732,3.799341494,0.266768657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2.334,0.586,0.427,35.689,0.411120461,,2.703723306,-0.503818385,1.249808322,32.16427242,1.126031643,1.399946013,1.110843015,2.585555936,,-4.287,1.482,31.845,H_,1.300351422,4.519309497,1.719218436,4.449530321,2.904828358,,-1.068,4.976,31.649,H_,1.166080001,4.831078368,1.915218436,4.83834961,3.100828358,,1.911,-1.637,32.715,H_,0.675161231,2.658604059,0.849218436,2.69613552,2.034828358
157,,,,,,,2.440857694,1.009191723,1.778964914,32.95079386,1.768338997,0.613424572,1.83362909,1.799034494,,-1.074,3.847,34.931,H_,1.291797958,3.745117153,-1.366781564,3.746513853,-0.181171642,,1.371,5.074,31.706,H_,1.209829751,4.966683353,1.858218436,5.013256743,3.043828358,,1.911,-1.637,32.715,H_,0.639964945,2.658604059,0.849218436,2.69613552,2.034828358
157,,,,,,,2.333684037,0.586248781,0.426618393,35.68894899,0.536683515,-2.124730557,0.620599385,-0.939120635,,4.507,1.132,36.322,C_R2,1.106763713,4.518151548,-2.757781564,4.601471104,-1.572171642,,-1.046,3.866,37.022,C_R2,1.076794986,3.75479862,-3.457781564,3.7569186,-2.272171642,,-0.844,-2.398,34.36,H_,0.958033955,2.830362345,-0.795781564,2.780719607,0.389828358
157,,,,,,,2.313455808,0.482202268,0.633167268,35.19957911,0.542468818,-1.635360679,0.620926277,-0.449750757,,-0.844,-2.398,34.36,H_,1.685741986,2.830362345,-0.795781564,2.780719607,0.389828358,,2.506,-2.296,33.347,C_R2,1.006412278,3.546157855,0.217218436,3.582851393,1.402828358,,-1.046,3.866,37.022,C_R2,0.44943839,3.75479862,-3.457781564,3.7569186,-2.272171642
157,,,,,,,2.307027619,1.760017162,1.740109093,32.29052909,2.23305992,1.273689342,2.310750933,2.459299265,,4.544,1.471,34.236,H_,1.528212533,4.629843254,-0.671781564,4.713690724,0.513828358,,1.911,-1.637,32.715,H_,0.921346216,2.658604059,0.849218436,2.69613552,2.034828358,,1.371,5.074,31.706,H_,0.692033905,4.966683353,1.858218436,5.013256743,3.043828358
157,,,,,,,2.30445196,0.673729472,0.808436276,35.09081639,0.80198542,-1.526597959,0.879872847,-0.340988037,,-1.632,4,35.821,C_R2,1.542881584,4.090031603,-2.256781564,4.081386931,-1.071171642,,-1.046,3.866,37.022,C_R2,1.430221805,3.75479862,-3.457781564,3.7569186,-2.272171642,,2.506,-2.296,33.347,C_R2,0.168489265,3.546157855,0.217218436,3.582851393,1.402828358
157,,,,,,,2.268257454,0.307048451,0.757893679,34.60613173,0.532842347,-1.04191329,0.594761104,0.143696633,,-0.844,-2.398,34.36,H_,1.721178892,2.830362345,-0.795781564,2.780719607,0.389828358,,2.506,-2.296,33.347,C_R2,0.968655996,3.546157855,0.217218436,3.582851393,1.402828358,,-1.632,4,35.821,C_R2,0.451757765,4.090031603,-2.256781564,4.081386931,-1.071171642
157,,,,,,,2.265075852,0.444726361,0.867434326,34.55764477,0.696230469,-0.993426335,0.763053119,0.192183587,,-1.074,3.847,34.931,H_,2.167836446,3.745117153,-1.366781564,3.746513853,-0.181171642,,-1.632,4,35.821,C_R2,0.862821339,4.090031603,-2.256781564,4.081386931,-1.071171642,,2.506,-2.296,33.347,C_R2,0.110934868,3.546157855,0.217218436,3.582851393,1.402828358
157,,,,,,,2.252475368,0.046065527,0.817547097,34.0326908,0.537262493,-0.468472366,0.565612121,0.717137557,,-0.844,-2.398,34.36,H_,1.416543813,2.830362345,-0.795781564,2.780719607,0.389828358,,1.911,-1.637,32.715,H_,1.210848877,2.658604059,0.849218436,2.69613552,2.034828358,,-1.074,3.847,34.931,H_,0.514199964,3.745117153,-1.366781564,3.746513853,-0.181171642
157,,,,,,,2.250589102,0.779815377,1.133882556,34.27616444,1.109922033,-0.711946003,1.18187721,0.473663919,,4.54,1.942,35.179,C_R2,1.443522115,4.768927905,-1.614781564,4.852837651,-0.429171642,,2.506,-2.296,33.347,C_R2,0.9407115,3.546157855,0.217218436,3.582851393,1.402828358,,-1.074,3.847,34.931,H_,0.757359039,3.745117153,-1.366781564,3.746513853,-0.181171642
157,,,,,,,2.247083088,0.835763147,1.261433884,33.99793099,1.24434766,-0.433712556,1.314873661,0.751897366,,4.54,1.942,35.179,C_R2,1.283036192,4.768927905,-1.614781564,4.852837651,-0.429171642,,1.911,-1.637,32.715,H_,1.032855796,2.658604059,0.849218436,2.69613552,2.034828358,,-1.074,3.847,34.931,H_,0.825700666,3.745117153,-1.366781564,3.746513853,-0.181171642
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2.219,0.074,0.566,34.793,0.470135258,,2.255300884,0.329267886,0.572190034,35.30466244,0.26650649,-1.588470721,0.29428854,-0.382319154,,-0.856,-2.566,35.375,H_,1.435796225,3.132773501,-1.658808284,3.159497301,-0.452656716,,2.815,-1.913,33.491,C_R2,1.129827531,3.562249688,0.225191716,3.636712082,1.431343284,,-0.473,4.28,36.424,C_R2,0.575968897,3.912516538,-2.707808284,3.858242028,-1.501656716
158,,,,,,,2.22843233,0.33950834,0.448040032,36.1265213,0.226181252,-2.410329587,0.281853686,-1.204178019,,3.925,1.554,37.29,C_R2,1.233401393,3.976290262,-3.573808284,4.019340585,-2.367656716,,-0.473,4.28,36.424,C_R2,1.113440114,3.912516538,-2.707808284,3.858242028,-1.501656716,,-0.856,-2.566,35.375,H_,0.794751147,3.132773501,-1.658808284,3.159497301,-0.452656716
158,,,,,,,2.218703302,0.073508765,0.566185687,34.79257586,0.159887775,-1.076384139,0.108866648,0.129767428,,-0.856,-2.566,35.375,H_,1.485656828,3.132773501,-1.658808284,3.159497301,-0.452656716,,2.815,-1.913,33.491,C_R2,1.078114521,3.562249688,0.225191716,3.636712082,1.431343284,,-1.384,4.152,35.404,C_R2,0.577821305,4.029569698,-1.687808284,3.964999797,-0.481656716
158,,,,,,,2.067108797,1.068805661,1.340558815,34.23683447,1.330220846,-0.520642757,1.341696952,0.68550881,,4.302,2.03,36.043,C_R2,1.395295571,4.487595161,-2.326808284,4.525770572,-1.120656716,,2.815,-1.913,33.491,C_R2,0.964817578,3.562249688,0.225191716,3.636712082,1.431343284,,-0.946,3.773,34.47,H_,0.781479504,3.524755227,-0.753808284,3.463226911,0.452343284
158,,,,,,,2.059927807,0.743621486,1.218427809,33.69251437,1.021673788,0.023677345,1.023645753,1.229828912,,2.402,-1.289,32.719,H_,2.059716387,2.849321145,0.997191716,2.923805728,2.203343284,,2.815,-1.913,33.491,C_R2,0.943619389,3.562249688,0.225191716,3.636712082,1.431343284,,-0.946,3.773,34.47,H_,0.138256878,3.524755227,-0.753808284,3.463226911,0.452343284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2.128,0.003,0.527,35.222,0.409103199,,2.128037302,0.002503466,0.527007687,35.22182304,0.182712209,-1.45920409,0.193871833,-0.240285722,,-1.122,-2.488,34.966,H_,1.399199174,3.203998076,-1.203381055,3.142570561,0.015537313,,1.673,-1.971,34.043,H_,1.302940778,2.847978297,-0.280381055,2.815248993,0.938537313,,-0.677,4.142,36.282,C_R2,0.439452702,3.791271558,-2.519381055,3.839754135,-1.300462687
159,,,,,,,2.084344448,0.902924161,0.808754537,35.4366733,0.821420674,-1.674054353,0.870407887,-0.455135984,,0.402,3.852,36.229,H_,2.133154168,3.414495013,-2.466381055,3.471788476,-1.247462687,,-0.677,4.142,36.282,C_R2,0.883078168,3.791271558,-2.519381055,3.839754135,-1.300462687,,2.421,-2.551,34.583,C_R2,0.125360318,3.75026963,-0.820381055,3.722110623,0.398537313
159,,,,,,,2.084550983,0.843228814,0.793187776,35.38914661,0.761094344,-1.626527661,0.810723315,-0.407609292,,1.673,-1.971,34.043,H_,2.144612112,2.847978297,-0.280381055,2.815248993,0.938537313,,2.421,-2.551,34.583,C_R2,0.875760959,3.75026963,-0.820381055,3.722110623,0.398537313,,-0.677,4.142,36.282,C_R2,0.121219583,3.791271558,-2.519381055,3.839754135,-1.300462687
159,,,,,,,2.076725621,0.912798688,0.918985203,35.12080572,0.884069721,-1.358186772,0.936600459,-0.139268404,,0.402,3.852,36.229,H_,2.034492647,3.414495013,-2.466381055,3.471788476,-1.247462687,,-0.677,4.142,36.282,C_R2,0.962047425,3.791271558,-2.519381055,3.839754135,-1.300462687,,1.673,-1.971,34.043,H_,0.145052581,2.847978297,-0.280381055,2.815248993,0.938537313
159,,,,,,,1.527511252,-2.478291605,1.274393554,35.13289303,2.771218011,-1.370274084,2.763389841,-0.151355716,,-5.665,1.619,35.511,C_R2,1.442399006,5.947987284,-1.748381055,5.933448819,-0.529462687,,-3.303,-1.22,35.092,H_,1.018180585,3.84826598,-1.329381055,3.800706525,-0.110462687,,-1.449,4.333,35.181,C_R2,0.681013062,4.209509018,-1.418381055,4.250944513,-0.199462687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2.66,0.214,0.489,36.107,0.138619621,,2.6601952,0.213778837,0.489468359,36.10717677,0.221136877,-2.15003451,0.279395618,-0.850270058,,-1.224,-2.959,35.683,H_,1.289007326,3.551213266,-1.725857735,3.549381432,-0.426093284,,3.12,-1.861,35.697,H_,1.263152138,3.574820641,-1.739857735,3.491696278,-0.440093284,,-0.947,4.649,36.709,C_R2,0.58943319,4.538469512,-2.751857735,4.595173851,-1.452093284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2.577,-0.598,-0.169,36,0.099792995,,3.386624264,-0.252580722,0.01847801,33.03236818,0.221341663,0.869700874,0.280923346,2.188747491,,-1.46,3.604,35.444,H_,1.268929304,3.813611307,-1.541930946,3.923852478,-0.222884328,,-4.443,-1.166,31.952,H_,1.042674377,4.575584305,1.950069054,4.610041448,3.269115672,,4.098,-0.99,32.602,H_,0.829988973,4.267157581,1.300069054,4.185565143,2.619115672
161,,,,,,,3.371364295,-0.285756812,0.397169342,32.46865205,0.414495742,1.433417002,0.526479046,2.752463619,,-4.641,1.269,31.954,H_,1.508884199,4.759126591,1.948069054,4.842423259,3.267115672,,-4.443,-1.166,31.952,H_,1.356003896,4.575584305,1.950069054,4.610041448,3.269115672,,4.032,1.431,32.999,H_,0.276704559,4.291276592,0.903069054,4.264966565,2.222115672
161,,,,,,,2.577365825,-0.598435812,-0.169390246,35.99954657,0.609348017,-2.097477516,0.63866442,-0.778430899,,-2.875,-3.035,35.641,H_,1.293047915,4.2040617,-1.738930946,4.177007417,-0.419884328,,2.479,-2.182,35.957,H_,1.085076583,3.373584215,-2.054930946,3.265522234,-0.735884328,,-2.076,3.834,36.292,C_R2,0.763468155,4.284541868,-2.389930946,4.39643267,-1.070884328
161,,,,,,,2.525667841,1.109960529,1.067824373,35.11448011,1.522402393,-1.212411054,1.542627734,0.106635564,,4.032,1.431,32.999,H_,1.316595413,4.291276592,0.903069054,4.264966565,2.222115672,,2.479,-2.182,35.957,H_,1.079113738,3.373584215,-2.054930946,3.265522234,-0.735884328,,-1.46,3.604,35.444,H_,0.745883503,3.813611307,-1.541930946,3.923852478,-0.222884328
161,,,,,,,2.188204755,1.407230013,0.811477043,36.79526893,1.624732587,-2.893199877,1.617786124,-1.574153259,,5.066,2.126,36.855,C_R2,1.313987984,5.502543424,-2.952930946,5.482526432,-1.633884328,,2.479,-2.182,35.957,H_,0.971953825,3.373584215,-2.054930946,3.265522234,-0.735884328,,-0.293,3.507,37.605,H_,0.855650845,3.45049527,-3.702930946,3.549450362,-2.383884328
161,,,,,,,2.088158444,-2.819297697,0.128578956,36.03217734,2.783586403,-2.130108281,2.848050498,-0.811061664,,-6.255,1.237,37.18,C_R2,1.414792187,6.327868743,-3.277930946,6.405628591,-1.958884328,,-2.076,3.834,36.292,C_R2,0.935787705,4.284541868,-2.389930946,4.39643267,-1.070884328,,-2.875,-3.035,35.641,H_,0.791012762,4.2040617,-1.738930946,4.177007417,-0.419884328
